"","Group.1","sslccode","taluk","dist","Marks1","Marks2","Marks3","Marks4","Marks5","Marks6","Total","Result","Year"
"173","THIRTHAHALLI",NA,NA,NA,85.0395946521632,42.3033961212268,60.4416815128375,39.9277513846738,44.7403212309467,52.7378433388482,325.190588240696,NA,2005
"174","TIPTUR",NA,NA,NA,76.1460719040796,36.41342792306,54.7461500783136,38.8970984242664,43.0557684533706,51.1282933561224,300.386810139213,NA,2005
"175","TUMKUR",NA,NA,NA,76.6894454386,45.3805418374364,59.908248522306,45.1522678855581,50.099827944098,57.2887942300257,334.519125858024,NA,2005
"176","TURUVEKERE",NA,NA,NA,77.0849149474058,43.5108632507755,57.0412783585019,45.5085410995199,52.93113385045,58.286485351439,334.363216858092,NA,2005
"177","UDUPI",NA,NA,NA,86.5766227940964,48.5767914943734,68.3146186609123,44.5240977145546,48.7589035670732,56.020781987917,352.771816218927,NA,2005
"178","VIRAJPET",NA,NA,NA,73.6611497469983,43.7818471287212,55.6635345571309,38.4736687956883,43.4000745217191,53.8189488653975,308.799223615655,NA,2005
"179","YADGIR",NA,NA,NA,63.7957665055121,34.7264801555845,52.2857994764472,31.6378032863773,39.4848827158966,49.9914427517583,271.922174891576,NA,2005
"180","YELANDUR",NA,NA,NA,73.0723815178375,40.9369236497477,57.144886513269,44.4942643562177,46.8284131918841,56.5646749379992,319.041544166955,NA,2005
"181","YELBURGA",NA,NA,NA,69.7302843834264,39.4678984163532,56.530126900027,36.5780569066673,44.9231859805589,57.5170944474285,304.746647034461,NA,2005
"182","AFZALPUR",NA,NA,NA,70.6490493848982,39.7446802301074,49.3320836547864,40.9807053598138,53.2876452894426,67.6042146860944,321.606849677934,NA,2006
"183","ALAND",NA,NA,NA,71.7384555504053,39.7921075823558,52.5029882717974,49.5575641933597,54.3968340571877,63.8371076525994,331.922733151293,NA,2006
"184","ALUR",NA,NA,NA,78.2849996872414,41.0306058768144,49.8468925552061,38.4507273884065,45.4496183512152,57.085988142376,310.38832569663,NA,2006
"185","ANEKAL",NA,NA,NA,71.9447475184711,50.3021588055333,47.8598918422183,42.390719080044,45.5156118972787,55.7913382069117,314.376126746223,NA,2006
"186","ANKOLA",NA,NA,NA,81.6081869400151,45.1412514573241,60.3156589041068,45.1298190958621,49.5113272470327,58.4129939169234,340.227133225594,NA,2006
"187","ARKALGUD",NA,NA,NA,73.4039898235733,43.0228602325979,46.1839662670808,48.0372877569968,44.9940198115162,58.1062558041348,313.891050654021,NA,2006
"188","ARSIKERE",NA,NA,NA,75.7483000622576,42.0593364775095,48.1053485235591,43.2806946567584,44.1953852065985,57.8796175189339,311.493442252719,NA,2006
"189","ATHANI",NA,NA,NA,80.2808479727161,50.789987907933,61.6431466486926,54.6830716528208,63.0592357200533,72.0704533496671,382.531472981613,NA,2006
"190","AURAD",NA,NA,NA,66.1421355389388,32.3792104427204,48.2662356359641,42.3899502325064,41.5931407675761,52.176991958927,283.120794319572,NA,2006
"191","BADAMI",NA,NA,NA,74.7070368452184,46.6408844453459,54.5790240358052,53.4400674606839,60.6948252594053,74.009921960072,364.071760006531,NA,2006
"192","BAGALKOT",NA,NA,NA,72.026360971724,44.7710305682165,52.2129034541772,50.2741967375909,57.7797279213276,70.1414986273484,349.811272593518,NA,2006
"193","BAGEPALLY",NA,NA,NA,71.4719450463214,39.702704529458,46.7474067164001,40.4364213714411,45.7376912940362,56.2655727935676,300.636619505526,NA,2006
"194","BAILHONGAL",NA,NA,NA,78.0588824018965,47.3702133951165,54.5580798621001,55.3884197508357,54.0942692030096,64.0612777323837,353.53149585213,NA,2006
"195","BANGARAPETE",NA,NA,NA,66.7566363391157,44.4435010685823,46.738088060628,40.2631578328899,43.8532533256743,56.4789309524998,299.080679477179,NA,2006
"196","BASAVAKALYAN",NA,NA,NA,64.9179120488088,33.7758603824967,47.3387739298989,38.5151351428298,37.5245393947569,49.8512482136974,272.121175740977,NA,2006
"197","BASAVAN  BAGEWADI",NA,NA,NA,68.6694405349877,36.9141794247183,51.3325003453653,44.8886408338364,51.9243125418964,66.5383596620976,320.273691999082,NA,2006
"198","BELGAUM",NA,NA,NA,76.807344660995,45.2885324075554,53.6120844126549,52.0462023061865,55.2163964056313,61.6898882769564,344.712694364445,NA,2006
"199","BELLARY",NA,NA,NA,67.8250457846608,46.2476672244501,50.6709501236102,45.9693110581569,47.8843763915387,55.5214037688873,316.091051322872,NA,2006
"200","BELUR",NA,NA,NA,77.4445857378824,41.7641374230461,50.2478796948199,41.8781531540764,42.8752212942218,55.8230881498985,310.367581351307,NA,2006
"201","BHADRAVATI",NA,NA,NA,70.2666834244318,43.174460870765,48.6517067868612,41.4740582247711,45.2877469691637,53.0919041767777,304.126943826754,NA,2006
"202","BHALKI",NA,NA,NA,59.837943497321,31.6146015558195,43.1045852652884,35.3799737940766,36.595172968636,47.0331577495869,253.820244704112,NA,2006
"203","BHATKAL",NA,NA,NA,84.7880298577445,45.8866076469879,62.0424636344836,48.6080769993048,50.832890386536,61.9930720591853,354.273994921434,NA,2006
"204","BIDAR",NA,NA,NA,58.6145224512414,33.0986081251219,46.7957794093362,35.7307244384771,37.3103127065079,47.2868816886831,259.014381868962,NA,2006
"205","BIJAPUR",NA,NA,NA,65.5250035789033,37.867482289195,50.6083540003041,38.4865832663491,44.6733566077539,55.9828849594545,293.187236189995,NA,2006
"206","BILAGI",NA,NA,NA,71.1638454703083,41.8869188125487,46.7138250934819,43.313385452653,47.5524590189925,59.9380780003509,310.759342491302,NA,2006
"207","BIRURU",NA,NA,NA,78.749245344296,42.1629162171609,50.00507452796,43.1199221709578,50.3806010718304,60.4540437524137,325.005646276722,NA,2006
"208","BRAHAMAVARA",NA,NA,NA,90.3909107795049,48.6603470350284,64.200453848392,50.7855030728868,53.8964331087135,62.6627338639322,370.621864991489,NA,2006
"209","BYADAGI",NA,NA,NA,71.0500516816938,46.567393295493,56.0871001625008,54.1296951173456,63.6648581219363,71.814667744449,363.32181210043,NA,2006
"210","BYNDOOR",NA,NA,NA,90.8839006296598,45.304398725387,60.7727185873094,47.6219014558997,53.0193799591786,61.186622879652,358.822827796105,NA,2006
"211","CHADACHAN",NA,NA,NA,67.7143968612186,37.121370928028,52.0627967406102,41.5940941650091,43.8881946340633,62.2272182926096,304.620858291391,NA,2006
"212","CHALLAKERE",NA,NA,NA,72.2465952367981,43.762345457971,49.4738921817049,53.7726281610215,58.5583593468246,65.6999624832054,343.515638155095,NA,2006
"213","CHAMARAJA NAGAR",NA,NA,NA,69.7720173111869,40.8287926910465,49.4552132781294,44.2741059759476,46.8318848641522,58.6050322905723,310.132849411872,NA,2006
"214","CHANNAGIRI",NA,NA,NA,71.0681169056623,40.4981369916426,47.9795107014407,37.8943646865021,47.112765886836,57.5905992583192,302.360722687245,NA,2006
"215","CHANNAYARAPATNA",NA,NA,NA,75.4609459106313,40.2793044230211,47.2944203282454,43.6769616703941,44.4075117069984,54.9608775968536,306.374938459053,NA,2006
"216","CHIKKABALLAPUR",NA,NA,NA,76.8181815199262,50.9736131627316,55.0673807486117,55.3754236081377,55.2075495328742,66.1707297742612,359.722925483432,NA,2006
"217","CHIKMAGALUR",NA,NA,NA,80.2219497468053,47.3962929408548,52.2586893443621,44.2802972860363,49.1050740691487,58.6812586516052,332.22143367635,NA,2006
"218","CHIKNAYAKANHALLI",NA,NA,NA,77.9860472381103,35.417006636673,46.4162756222502,38.7525682996343,45.3287857974912,52.924056124692,297.167538329718,NA,2006
"219","CHIKODI",NA,NA,NA,82.8232108962465,49.6343261558952,60.9136853482978,51.8237080042529,57.4782969852773,65.4621768446514,368.13931926039,NA,2006
"220","CHINCHOLI",NA,NA,NA,62.5890497278807,35.8238528456734,45.4289962366261,36.1091293502659,40.6272941405932,51.9110735097699,272.671530084234,NA,2006
"221","CHINTAMANI",NA,NA,NA,83.2528735786869,52.2695656470124,58.962179191396,56.2643188292265,59.1996671156294,67.2456677260485,377.259810645861,NA,2006
"222","CHITRADURGA",NA,NA,NA,73.391242513837,45.4473623401288,50.2444810108115,47.1537503782917,50.2571604287634,64.8515896140672,331.392650663939,NA,2006
"223","CHITTAPUR",NA,NA,NA,64.8741978185826,38.8790748195343,48.0476735285157,40.0122171063141,42.3689205912849,53.3774793034075,287.689320648648,NA,2006
"224","DAVANAGERE(N)",NA,NA,NA,72.1828096870928,40.8084564241658,46.7118166212889,41.5626225794063,44.1437908255746,53.9351640805431,299.696382668213,NA,2006
"225","DAVANAGERE(S)",NA,NA,NA,76.3964689699885,46.8972900644124,50.3851523311791,45.3311928258039,46.9415427311572,57.6345406928891,323.875128274145,NA,2006
"226","DEVADURGA",NA,NA,NA,79.0088095786492,42.2212568789853,53.6316736875757,46.2900443099506,53.6828799511452,70.9879130690579,345.870209511483,NA,2006
"227","DEVANAHALLI",NA,NA,NA,73.2180479162125,42.3017396023403,49.3408836680056,43.9847625557029,48.0184757973754,56.4607243440184,313.442803891682,NA,2006
"228","DHARWAD",NA,NA,NA,74.2905983395868,38.5664913680823,51.4488701198683,43.9187912218747,52.8516791805998,61.3884559945634,322.498134802974,NA,2006
"229","DHARWAD CITY",NA,NA,NA,67.3717553142535,43.0485108465088,52.9005000814359,42.3477835199211,46.6400502818441,58.067917634685,310.585767858069,NA,2006
"230","DODDABALLAPURA",NA,NA,NA,73.7480544181593,43.0882116229377,49.0957029189194,45.2321990792913,48.486665211536,58.6242594239578,318.387303071136,NA,2006
"231","GADAG CITY",NA,NA,NA,81.1104107415601,54.4095624548356,60.1276293118311,57.848598886329,55.7593261924661,68.4825757625657,377.747464711397,NA,2006
"232","GADAG RURAL",NA,NA,NA,67.650633582044,40.9256307899931,47.6014937342115,41.4339359261373,46.3375809698522,53.3240343580992,297.309740867383,NA,2006
"233","GANGAVATHI",NA,NA,NA,70.752497813789,43.3640422844058,51.5848217751362,43.3876569950874,47.2754438261592,56.2774437399185,312.790438240951,NA,2006
"234","GOKAK",NA,NA,NA,81.2893323670175,52.8258899148001,65.6913420543622,60.3999637948167,69.3922192102173,76.9548246017765,406.55357194299,NA,2006
"235","GOWRIBIDANUR",NA,NA,NA,68.0035523707912,40.0862420724458,45.9184910573498,46.2433326819436,46.7516888801273,58.2477293617153,305.560355432316,NA,2006
"236","GUBBI",NA,NA,NA,79.1822083180782,37.9529706035529,47.5150089572046,44.2539148328923,47.6962805711767,56.2868704371594,312.956490740768,NA,2006
"237","GUDIBANDA",NA,NA,NA,69.7499181402642,44.5653479803816,49.0278965313651,54.058427768589,59.427375066493,63.6867303725749,340.524270350557,NA,2006
"238","GULBARGA NORTH",NA,NA,NA,65.0052404402663,38.8631200002867,48.252392088086,40.6093289101979,43.104258616741,52.795672351427,288.799011929284,NA,2006
"239","GULBARGA SOUTH",NA,NA,NA,63.2905625414167,40.1714112335286,50.2224852445738,39.2777891519737,42.8798712085246,51.0001161582051,288.965228742598,NA,2006
"240","GUNDULPET",NA,NA,NA,67.268738570514,36.4517476775204,44.7434861012209,38.8039644543422,43.711872167892,56.2665211681863,287.639991559156,NA,2006
"241","H.D.KOTE",NA,NA,NA,76.8263286250436,40.679615903472,52.0231608359802,45.8886971288792,52.7255849802895,63.8847059721756,332.039233871134,NA,2006
"242","HADAGALI",NA,NA,NA,77.7974069925696,42.7708569553839,56.8945193801461,54.0105841264478,59.6854176789111,66.4285131689981,357.592550403297,NA,2006
"243","HAGARIBOMMANAHALLI",NA,NA,NA,75.5456172542579,40.7553557469991,53.7697485479875,50.3583750165103,61.0941656913898,65.1047887322874,346.638310354634,NA,2006
"244","HANAGAL",NA,NA,NA,70.9924419276687,35.7533048699422,47.3920266599357,39.6681815011994,43.7157676017256,56.7797189208128,294.370362302155,NA,2006
"245","HANUR",NA,NA,NA,74.5228250479944,40.5791888955709,49.6336425986691,49.1497486026321,49.5336305690729,67.5700012667904,330.9914073511,NA,2006
"246","HARAPANAHALLI",NA,NA,NA,73.314991943853,42.682466429428,50.4015921710266,44.2465281745063,50.8732202997239,57.9470977405869,319.843494702221,NA,2006
"247","HARIHARA",NA,NA,NA,69.8392650629967,37.7583264684079,46.1507393177274,37.0138882347344,39.961036813169,49.732893182658,280.945655523015,NA,2006
"248","HASSAN",NA,NA,NA,77.8252817973065,43.8028972484395,51.2242222036224,45.2767494886663,45.4826176313764,56.7584333285504,320.711017827269,NA,2006
"249","HAVERI",NA,NA,NA,70.6199852881017,45.2424851150662,53.1771668025583,53.0589969012252,57.8886647348344,69.5830010177655,349.581307251257,NA,2006
"250","HIREKERUR",NA,NA,NA,69.645500900979,40.9580977425269,48.9456098216007,48.866522798732,56.3796374835076,68.293979976125,333.091895019767,NA,2006
"251","HIRIYUR",NA,NA,NA,72.996507520309,38.7996715024101,47.3108153607778,44.6482619610228,47.5504119789423,62.895137928813,314.212299260088,NA,2006
"252","HOLALKERE",NA,NA,NA,77.8250706311759,45.6590421297729,47.601335198294,48.5428162588389,55.427508702532,67.5187704110402,342.586954087161,NA,2006
"253","HOLE NARSIPUR",NA,NA,NA,76.0674526875152,46.0967095548373,50.8273807583774,50.5924146116048,53.5838270947557,63.2737525940872,340.522987332929,NA,2006
"254","HONNALI",NA,NA,NA,74.4802196772153,38.211326615323,44.1474822678986,35.0581597647621,39.4601391830277,50.2811742291961,282.28186346442,NA,2006
"255","HONNAVAR",NA,NA,NA,86.6741213654326,46.5161960982533,61.1397053804226,48.3438639915238,51.5782488207936,61.5650281522906,355.84934477343,NA,2006
"256","HOSADURGA",NA,NA,NA,74.4094454717128,40.3879292075395,47.8337660636396,47.0372360430323,51.0197367395957,63.421872265522,324.138346393458,NA,2006
"257","HOSAKOTE",NA,NA,NA,75.4049581583293,42.3687447521757,50.1221476198233,45.6012075109422,49.6353658012143,57.243154095095,320.471069729585,NA,2006
"258","HOSANAGAR",NA,NA,NA,79.7270775342424,41.1093352240565,56.970376359347,45.8405223235597,50.0186668335061,61.8335202279791,335.550668950805,NA,2006
"259","HOSPET",NA,NA,NA,71.302160157858,51.8184614153882,58.0863106698494,53.4579465439487,55.2897407593051,64.7723575940255,354.792383261192,NA,2006
"260","HUBLI",NA,NA,NA,69.8207831006397,50.1811764965556,59.9720948570771,50.96308595627,56.2549491185987,64.4272390978399,353.312548009811,NA,2006
"261","HUBLI CITY",NA,NA,NA,71.1092702382607,40.6521360056267,52.0907542694996,48.9216538979383,52.6410235672317,64.4495155979735,329.883305395213,NA,2006
"262","HUKKERI",NA,NA,NA,81.0235327648636,48.788223388461,61.0941592721407,55.4754896560034,60.967675846864,69.9271829269989,377.282971896107,NA,2006
"263","HUMNABAD",NA,NA,NA,66.4730243365218,34.2394693796018,51.1087832393089,40.7462623028919,42.2114328313986,55.8659787318526,290.837225989564,NA,2006
"264","HUNAGUND",NA,NA,NA,72.4122365452443,46.5732626408936,54.4235440301214,55.4238451445091,57.8409493084304,74.1000417277539,360.781306754078,NA,2006
"265","HUNSUR",NA,NA,NA,74.369961077765,43.4054080910616,51.4275197029186,46.1669805390496,52.3934717433959,62.6984321564433,330.576352659819,NA,2006
"266","INDI",NA,NA,NA,67.781706110897,38.5673941676258,54.8529870842992,44.5329875185064,45.7192322341852,68.7972269733488,320.274082300593,NA,2006
"267","JAGALUR",NA,NA,NA,74.0630866470533,46.2422587401638,48.9016508437595,44.243060660603,54.0376060386511,63.8087626765661,331.347144157341,NA,2006
"268","JAMAKHANDI",NA,NA,NA,73.7877361031311,41.8290423971484,47.4791618160668,42.3479761750005,45.1753720823435,56.5395605923724,307.265111486721,NA,2006
"269","JEWARGI",NA,NA,NA,73.0583563109123,36.8762531659995,53.6967971224331,42.0070751417677,46.2352645494655,61.8857705504613,313.863785004394,NA,2006
"270","K G F",NA,NA,NA,56.5104748458556,43.219669382379,42.882294272886,37.8479735551649,40.1975362253505,52.6554362123945,273.8305500243,NA,2006
"271","K.R.NAGARA",NA,NA,NA,71.4370385121426,39.4873044015418,46.9192545158051,45.4679369658506,50.498878444232,58.9167917171163,312.821987904839,NA,2006
"272","KADUR",NA,NA,NA,86.4481531174225,47.5010147275813,55.6731271173898,51.0119407168306,56.336319161247,67.3618024851999,364.381601330065,NA,2006
"273","KALGHATAGI",NA,NA,NA,76.1974113027746,46.5121870258285,55.6386554485278,55.2571877995417,60.4209877141302,70.659389603723,364.688935238016,NA,2006
"274","KANAKAPURA",NA,NA,NA,85.8388237293896,57.141900390957,55.1101138874724,53.8492945775965,58.3971783103859,69.2590855005949,379.657657657658,NA,2006
"275","KARKALA",NA,NA,NA,89.203716720877,48.32278591571,62.9127538668734,48.9625704043243,53.8197778990736,61.1328226394228,364.413008477567,NA,2006
"276","KARWAR",NA,NA,NA,86.8783445847145,44.6615169428545,59.2565997592025,45.454621143773,50.2125591523126,59.5616182432702,346.099790262061,NA,2006
"277","KHANAPUR",NA,NA,NA,73.94492701072,38.9663929707684,47.1409289424779,45.0983108201517,49.3417810819303,55.5474971997137,310.069659710742,NA,2006
"278","KOLAR",NA,NA,NA,75.5932201526544,46.368149304108,48.8003576897192,42.0359568461901,44.3175837748347,56.9022054042637,314.310767264319,NA,2006
"279","KOLLEGAL",NA,NA,NA,79.6857253857423,43.1722242587049,54.3152193453763,65.1907693147811,53.9356770742125,68.6507248760066,364.968199227375,NA,2006
"280","KOPPA",NA,NA,NA,91.8693697682462,47.6720038198474,59.017766741553,47.6559446358662,52.475542481506,64.1091383656746,362.855906866772,NA,2006
"281","KOPPAL",NA,NA,NA,70.3434155610515,40.4454658616015,51.4908925434048,41.2786769119258,44.8360152231584,56.2781638315028,304.864749320988,NA,2006
"282","KORATAGERE",NA,NA,NA,75.7350283198527,43.6884226923293,48.7834536366691,48.5391460624102,57.7548152950336,64.3004103237412,338.825730297304,NA,2006
"283","KRISHNARAJA PET",NA,NA,NA,75.3175785148656,42.8255431554419,52.8643601678372,51.4783637679491,56.1792999406056,65.5536255812088,344.226458057967,NA,2006
"284","KUDLIGI",NA,NA,NA,72.0795206784236,41.3150391679922,48.3579190915174,47.6639822447632,52.8117324838637,64.1591799287806,326.486989598993,NA,2006
"285","KUMTA",NA,NA,NA,88.243087735499,45.1324958404837,61.3613009607735,47.2190653500745,50.7163618097476,60.3170376521619,353.028379802496,NA,2006
"286","KUNDAGOL",NA,NA,NA,77.9462662302479,44.3718128272653,58.0442793607613,48.7702547945351,61.6829642524651,67.4237147497848,358.239292215059,NA,2006
"287","KUNDAPURA",NA,NA,NA,89.6611492096443,49.0987541644769,59.6877926027039,50.3814270053909,53.7413146795229,59.8749842445678,362.482510412205,NA,2006
"288","KUNIGAL",NA,NA,NA,82.6026514713208,39.1408215475501,47.6017457783441,43.7451318007871,48.9560013453433,55.1754614217332,317.319818574766,NA,2006
"289","KUSTAGI",NA,NA,NA,73.8867401387792,45.1878210736571,56.2233359995882,50.6130408226684,59.1682111867497,66.5148865996981,351.614875012739,NA,2006
"290","LINGASUGUR",NA,NA,NA,77.034568310769,43.5358338335953,58.6498781435207,58.4032048021896,59.6507115674163,70.2774225359431,367.56161475174,NA,2006
"291","MADDUR",NA,NA,NA,83.1825078058329,50.3766396966111,57.2928555712658,60.4284364365801,68.2726605987133,69.1897747908046,388.749545417044,NA,2006
"292","MADHUGIRI",NA,NA,NA,75.8468184862605,45.4915863518546,51.6187594462778,54.1980905620475,58.8435500807871,67.546254184037,353.554749357225,NA,2006
"293","MADIKERI",NA,NA,NA,75.6159913176315,45.5007175642961,48.4403874889603,39.6993239382131,45.742035221855,55.1906437187325,310.580341204827,NA,2006
"294","MAGADI",NA,NA,NA,77.7811726271751,57.8075903686217,56.3770745821022,54.2587095607873,56.5845462123123,66.981092374543,369.884525348183,NA,2006
"295","MALAVALLY",NA,NA,NA,76.0536439110031,41.661351879899,50.2344728871745,45.885198963923,51.375472123689,64.1908699409116,329.460870541463,NA,2006
